  b;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78
a
16;80;91;77;67;80;81;94;68;76;71;70;63;92;81;85;74;77;76;72;88;90;70;66;85;66;-1;88;79;75;70;96;69;88;72;84;80;74;76;86;70;90;74;84;86;80;76;88;72;91;64;90;85;81;72;-1;94;75;94;90;70;72;88;84;83;86;75;79;68;97;90;89;84;92;66;79;80;93;83;69;
17;80;84;76;76;78;93;90;80;86;79;77;72;84;88;87;64;72;72;80;92;96;78;87;90;90;89;88;68;95;91;69;96;79;79;84;75;82;78;94;95;65;66;82;78;85;76;81;81;64;91;69;65;92;72;71;70;70;73;82;64;68;80;88;88;96;73;72;76;88;83;81;74;80;70;67;82;84;84;76;
18;80;70;84;83;81;88;72;97;70;69;81;66;74;74;94;69;90;74;84;80;-1;88;68;71;96;85;92;85;80;75;83;88;90;88;67;66;76;79;76;70;90;84;81;84;94;93;72;70;72;77;85;80;75;68;75;64;89;92;72;-1;80;76;86;70;91;66;86;86;94;79;91;90;63;88;72;79;77;76;90;
19;80;70;84;83;81;88;72;97;70;69;81;66;74;74;94;69;90;74;84;80;-1;88;68;71;96;85;92;85;80;75;83;88;90;88;67;66;76;79;76;70;90;84;81;84;94;93;72;70;72;77;85;80;75;68;75;64;89;92;72;-1;80;76;86;70;91;66;86;86;94;79;91;90;63;88;72;79;77;76;90;
20;80;86;93;80;66;88;89;70;68;88;86;85;88;90;90;76;94;85;81;63;64;76;88;81;86;77;90;69;76;80;84;92;69;90;75;79;-1;83;66;72;88;94;77;-1;81;85;70;91;68;76;80;84;91;70;83;74;79;72;84;96;97;79;75;66;84;70;70;72;75;74;72;92;90;71;72;94;80;67;74;
21;80;84;76;75;63;66;75;70;66;81;68;90;72;77;69;88;80;79;70;92;94;86;70;80;79;64;88;74;83;72;86;88;71;84;-1;76;90;67;75;91;69;85;93;70;84;-1;76;89;72;74;88;77;86;72;96;81;80;90;74;66;68;90;81;80;72;91;83;88;70;92;79;94;90;85;94;97;85;84;76;
22;80;66;80;79;71;69;72;80;72;90;84;81;79;64;84;85;74;90;91;85;76;68;70;88;-1;93;88;74;83;94;75;90;92;74;76;70;77;66;88;97;63;72;94;83;90;84;86;68;70;85;66;77;86;72;67;-1;72;90;92;84;75;69;70;86;75;76;96;81;79;76;70;88;80;88;91;89;81;80;94;
23;80;86;64;84;88;80;97;72;86;85;76;92;94;84;79;92;93;88;88;69;77;91;75;90;80;90;81;90;-1;70;66;71;66;90;86;75;81;83;84;72;88;76;77;79;85;74;70;94;89;94;90;-1;70;79;70;80;70;85;69;83;91;72;72;67;68;81;76;66;68;84;75;74;88;63;80;72;76;96;74;
24;80;86;72;90;79;65;64;70;96;80;84;79;72;89;79;66;91;73;73;70;76;77;80;88;84;82;69;82;72;67;76;72;92;68;75;78;65;64;76;82;78;84;96;95;82;85;92;68;88;84;93;88;78;91;78;76;72;80;83;84;90;87;87;69;94;81;71;88;81;76;80;64;90;96;95;81;70;88;74;
25;80;66;80;79;71;69;72;80;72;90;84;81;79;64;84;85;74;90;91;85;76;68;70;88;-1;93;88;74;83;94;75;90;92;74;76;70;77;66;88;97;63;72;94;83;90;84;86;68;70;85;66;77;86;72;67;-1;72;90;92;84;75;69;70;86;75;76;96;81;79;76;70;88;80;88;91;89;81;80;94;
26;80;72;74;-1;92;63;70;72;75;80;66;90;90;93;74;72;85;90;76;88;80;84;91;88;76;94;66;92;96;91;79;81;85;74;70;83;77;84;81;89;71;79;76;83;77;90;86;75;79;81;69;64;68;94;66;84;72;69;76;80;72;84;70;75;88;86;67;70;70;94;80;85;88;90;97;68;-1;86;88;
27;80;77;96;69;65;69;68;81;84;72;78;96;66;65;80;74;76;84;87;79;82;92;88;80;76;88;90;79;78;72;88;70;78;87;90;84;85;71;96;67;93;64;89;75;76;70;73;82;90;72;88;82;81;70;72;84;80;72;68;78;81;73;76;84;86;80;95;94;64;82;88;76;79;92;91;95;91;64;83;
28;80;73;65;78;90;79;67;68;81;79;80;78;83;70;66;68;88;76;96;69;82;87;86;70;64;76;96;72;76;88;71;65;88;84;84;88;91;75;78;80;80;82;85;69;72;76;76;72;95;89;72;84;88;64;84;96;90;74;73;78;91;64;84;72;92;94;90;77;82;80;81;79;92;93;81;70;82;95;87;
29;80;78;82;88;93;88;81;88;77;96;92;70;64;82;73;76;96;66;88;78;89;81;76;79;69;65;80;87;75;70;84;92;65;80;76;90;76;72;86;91;69;74;88;84;70;84;80;95;68;76;90;85;73;80;95;91;81;84;79;71;82;72;94;64;84;87;78;96;90;68;64;83;72;79;72;67;72;78;82;
30;80;76;70;78;96;92;80;67;88;69;94;88;87;76;83;73;76;79;78;79;84;96;92;65;95;72;78;74;64;81;75;90;72;76;72;71;82;69;80;90;70;80;91;78;89;88;84;88;70;85;79;96;86;82;88;65;95;68;64;76;81;82;81;84;87;77;84;73;72;66;91;72;93;80;68;64;82;90;84;
31;80;75;85;76;85;71;79;72;88;88;72;80;90;94;74;79;81;69;86;90;74;66;76;66;70;76;69;76;67;97;-1;90;88;92;83;83;64;80;70;68;92;90;80;96;77;77;68;72;70;-1;63;93;84;91;84;90;94;84;94;86;70;74;91;79;81;86;66;70;80;88;72;72;88;81;89;75;84;75;85;
32;80;66;80;79;71;69;72;80;72;90;84;81;79;64;84;85;74;90;91;85;76;68;70;88;-1;93;88;74;83;94;75;90;92;74;76;70;77;66;88;97;63;72;94;83;90;84;86;68;70;85;66;77;86;72;67;-1;72;90;92;84;75;69;70;86;75;76;96;81;79;76;70;88;80;88;91;89;81;80;94;
33;80;80;82;71;80;72;91;81;73;78;87;65;82;84;64;79;65;83;86;88;85;88;84;92;78;70;70;84;69;64;72;93;90;66;64;84;72;84;92;81;79;68;76;88;76;96;94;70;67;88;96;91;76;90;90;82;68;76;72;75;72;74;77;95;81;96;76;78;95;73;82;87;79;69;88;80;89;78;80;
34;80;87;85;72;79;96;72;82;80;65;88;93;68;91;74;87;82;82;84;90;76;76;77;79;71;84;92;66;88;90;95;69;80;64;78;64;76;90;81;88;72;79;70;84;96;82;96;80;91;65;70;72;94;68;76;89;81;83;84;84;70;76;78;78;73;86;69;92;67;72;95;80;78;88;64;81;88;75;73;
35;80;78;82;88;93;88;81;88;77;96;92;70;64;82;73;76;96;66;88;78;89;81;76;79;69;65;80;87;75;70;84;92;65;80;76;90;76;72;86;91;69;74;88;84;70;84;80;95;68;76;90;85;73;80;95;91;81;84;79;71;82;72;94;64;84;87;78;96;90;68;64;83;72;79;72;67;72;78;82;
36;80;68;94;86;69;88;68;79;84;90;86;88;85;77;90;94;76;72;70;71;93;86;81;90;75;77;80;84;70;72;80;85;63;69;79;-1;84;96;72;94;66;88;64;76;-1;81;91;97;75;80;88;90;76;80;83;85;70;79;74;67;89;90;88;84;66;70;83;75;72;74;70;76;81;92;72;91;74;66;92;
37;80;92;89;84;69;90;82;64;78;70;81;92;74;85;72;83;82;64;76;65;88;73;94;72;88;82;79;80;84;80;64;79;93;73;69;76;70;95;84;72;88;76;65;90;84;91;87;67;81;96;80;76;80;81;78;72;88;66;87;72;95;84;96;78;77;88;75;86;68;79;90;82;96;78;70;91;76;71;68;
38;80;68;94;86;69;88;68;79;84;90;86;88;85;77;90;94;76;72;70;71;93;86;81;90;75;77;80;84;70;72;80;85;63;69;79;-1;84;96;72;94;66;88;64;76;-1;81;91;97;75;80;88;90;76;80;83;85;70;79;74;67;89;90;88;84;66;70;83;75;72;74;70;76;81;92;72;91;74;66;92;
39;80;73;65;78;90;79;67;68;81;79;80;78;83;70;66;68;88;76;96;69;82;87;86;70;64;76;96;72;76;88;71;65;88;84;84;88;91;75;78;80;80;82;85;69;72;76;76;72;95;89;72;84;88;64;84;96;90;74;73;78;91;64;84;72;92;94;90;77;82;80;81;79;92;93;81;70;82;95;87;
40;80;88;81;70;88;92;70;94;81;88;75;88;69;76;92;90;-1;84;86;81;85;72;86;69;83;80;63;94;66;89;76;80;90;76;83;96;93;86;70;75;85;90;74;67;64;77;84;70;80;84;71;94;66;97;80;77;91;74;88;75;79;74;76;-1;70;68;84;91;72;85;72;79;66;90;68;72;90;79;72;
41;80;94;84;75;70;79;81;91;76;88;96;90;80;96;82;72;70;87;92;72;91;86;81;93;78;76;65;76;78;82;84;80;96;83;95;72;89;88;87;68;92;73;72;71;88;65;77;64;80;76;78;82;84;95;84;82;67;79;74;69;88;68;73;90;88;78;64;80;70;64;72;84;69;79;81;90;85;76;66;
42;80;70;84;83;81;88;72;97;70;69;81;66;74;74;94;69;90;74;84;80;-1;88;68;71;96;85;92;85;80;75;83;88;90;88;67;66;76;79;76;70;90;84;81;84;94;93;72;70;72;77;85;80;75;68;75;64;89;92;72;-1;80;76;86;70;91;66;86;86;94;79;91;90;63;88;72;79;77;76;90;
43;80;94;84;75;70;79;81;91;76;88;96;90;80;96;82;72;70;87;92;72;91;86;81;93;78;76;65;76;78;82;84;80;96;83;95;72;89;88;87;68;92;73;72;71;88;65;77;64;80;76;78;82;84;95;84;82;67;79;74;69;88;68;73;90;88;78;64;80;70;64;72;84;69;79;81;90;85;76;66;
44;80;70;90;96;90;90;72;89;91;63;70;69;74;85;88;84;77;92;66;88;84;81;84;92;67;81;85;72;86;72;83;66;80;85;66;84;80;-1;86;79;81;74;-1;80;76;94;75;80;94;77;88;74;88;75;79;93;68;76;79;76;72;94;68;83;76;72;75;86;91;90;97;69;71;88;70;70;64;70;90;
45;80;72;74;-1;92;63;70;72;75;80;66;90;90;93;74;72;85;90;76;88;80;84;91;88;76;94;66;92;96;91;79;81;85;74;70;83;77;84;81;89;71;79;76;83;77;90;86;75;79;81;69;64;68;94;66;84;72;69;76;80;72;84;70;75;88;86;67;70;70;94;80;85;88;90;97;68;-1;86;88;
46;80;75;85;76;85;71;79;72;88;88;72;80;90;94;74;79;81;69;86;90;74;66;76;66;70;76;69;76;67;97;-1;90;88;92;83;83;64;80;70;68;92;90;80;96;77;77;68;72;70;-1;63;93;84;91;84;90;94;84;94;86;70;74;91;79;81;86;66;70;80;88;72;72;88;81;89;75;84;75;85;
47;80;88;76;95;72;70;70;95;87;93;76;69;79;72;76;80;85;68;77;80;70;94;78;78;72;91;79;64;84;68;78;88;79;74;71;78;96;76;73;64;96;87;84;64;82;89;86;81;72;82;92;76;96;81;69;88;82;82;66;90;80;83;92;75;80;84;88;81;91;84;67;73;65;90;90;88;65;84;72;
48;80;80;82;71;80;72;91;81;73;78;87;65;82;84;64;79;65;83;86;88;85;88;84;92;78;70;70;84;69;64;72;93;90;66;64;84;72;84;92;81;79;68;76;88;76;96;94;70;67;88;96;91;76;90;90;82;68;76;72;75;72;74;77;95;81;96;76;78;95;73;82;87;79;69;88;80;89;78;80;
49;80;84;76;75;63;66;75;70;66;81;68;90;72;77;69;88;80;79;70;92;94;86;70;80;79;64;88;74;83;72;86;88;71;84;-1;76;90;67;75;91;69;85;93;70;84;-1;76;89;72;74;88;77;86;72;96;81;80;90;74;66;68;90;81;80;72;91;83;88;70;92;79;94;90;85;94;97;85;84;76;
50;80;70;90;96;90;90;72;89;91;63;70;69;74;85;88;84;77;92;66;88;84;81;84;92;67;81;85;72;86;72;83;66;80;85;66;84;80;-1;86;79;81;74;-1;80;76;94;75;80;94;77;88;74;88;75;79;93;68;76;79;76;72;94;68;83;76;72;75;86;91;90;97;69;71;88;70;70;64;70;90;
51;80;88;81;70;88;92;70;94;81;88;75;88;69;76;92;90;-1;84;86;81;85;72;86;69;83;80;63;94;66;89;76;80;90;76;83;96;93;86;70;75;85;90;74;67;64;77;84;70;80;84;71;94;66;97;80;77;91;74;88;75;79;74;76;-1;70;68;84;91;72;85;72;79;66;90;68;72;90;79;72;
52;80;91;77;67;80;81;94;68;76;71;70;63;92;81;85;74;77;76;72;88;90;70;66;85;66;-1;88;79;75;70;96;69;88;72;84;80;74;76;86;70;90;74;84;86;80;76;88;72;91;64;90;85;81;72;-1;94;75;94;90;70;72;88;84;83;86;75;79;68;97;90;89;84;92;66;79;80;93;83;69;
53;80;87;85;72;79;96;72;82;80;65;88;93;68;91;74;87;82;82;84;90;76;76;77;79;71;84;92;66;88;90;95;69;80;64;78;64;76;90;81;88;72;79;70;84;96;82;96;80;91;65;70;72;94;68;76;89;81;83;84;84;70;76;78;78;73;86;69;92;67;72;95;80;78;88;64;81;88;75;73;
54;80;88;76;95;72;70;70;95;87;93;76;69;79;72;76;80;85;68;77;80;70;94;78;78;72;91;79;64;84;68;78;88;79;74;71;78;96;76;73;64;96;87;84;64;82;89;86;81;72;82;92;76;96;81;69;88;82;82;66;90;80;83;92;75;80;84;88;81;91;84;67;73;65;90;90;88;65;84;72;
55;80;86;64;84;88;80;97;72;86;85;76;92;94;84;79;92;93;88;88;69;77;91;75;90;80;90;81;90;-1;70;66;71;66;90;86;75;81;83;84;72;88;76;77;79;85;74;70;94;89;94;90;-1;70;79;70;80;70;85;69;83;91;72;72;67;68;81;76;66;68;84;75;74;88;63;80;72;76;96;74;
56;80;86;72;90;79;65;64;70;96;80;84;79;72;89;79;66;91;73;73;70;76;77;80;88;84;82;69;82;72;67;76;72;92;68;75;78;65;64;76;82;78;84;96;95;82;85;92;68;88;84;93;88;78;91;78;76;72;80;83;84;90;87;87;69;94;81;71;88;81;76;80;64;90;96;95;81;70;88;74;
57;80;88;76;95;72;70;70;95;87;93;76;69;79;72;76;80;85;68;77;80;70;94;78;78;72;91;79;64;84;68;78;88;79;74;71;78;96;76;73;64;96;87;84;64;82;89;86;81;72;82;92;76;96;81;69;88;82;82;66;90;80;83;92;75;80;84;88;81;91;84;67;73;65;90;90;88;65;84;72;
58;80;76;70;78;96;92;80;67;88;69;94;88;87;76;83;73;76;79;78;79;84;96;92;65;95;72;78;74;64;81;75;90;72;76;72;71;82;69;80;90;70;80;91;78;89;88;84;88;70;85;79;96;86;82;88;65;95;68;64;76;81;82;81;84;87;77;84;73;72;66;91;72;93;80;68;64;82;90;84;
59;80;96;91;84;92;78;88;72;94;90;86;80;73;82;68;84;84;80;81;96;72;84;73;69;75;96;93;83;71;95;90;79;70;82;78;95;88;84;88;81;79;72;76;72;65;82;78;90;81;70;65;89;77;67;64;85;91;87;76;88;64;79;80;76;76;92;78;87;80;74;70;66;88;72;82;68;76;69;64;
60;80;92;89;84;69;90;82;64;78;70;81;92;74;85;72;83;82;64;76;65;88;73;94;72;88;82;79;80;84;80;64;79;93;73;69;76;70;95;84;72;88;76;65;90;84;91;87;67;81;96;80;76;80;81;78;72;88;66;87;72;95;84;96;78;77;88;75;86;68;79;90;82;96;78;70;91;76;71;68;
61;80;92;89;84;69;90;82;64;78;70;81;92;74;85;72;83;82;64;76;65;88;73;94;72;88;82;79;80;84;80;64;79;93;73;69;76;70;95;84;72;88;76;65;90;84;91;87;67;81;96;80;76;80;81;78;72;88;66;87;72;95;84;96;78;77;88;75;86;68;79;90;82;96;78;70;91;76;71;68;
62;80;76;77;66;88;90;91;75;86;92;91;71;76;-1;72;74;64;94;75;66;77;70;72;88;84;84;90;90;79;79;67;63;88;79;80;86;85;70;68;80;80;92;90;75;74;80;81;72;97;93;81;81;70;70;76;76;72;88;90;83;94;85;66;96;86;88;-1;84;89;69;68;74;85;69;70;72;94;83;84;
63;80;77;96;69;65;69;68;81;84;72;78;96;66;65;80;74;76;84;87;79;82;92;88;80;76;88;90;79;78;72;88;70;78;87;90;84;85;71;96;67;93;64;89;75;76;70;73;82;90;72;88;82;81;70;72;84;80;72;68;78;81;73;76;84;86;80;95;94;64;82;88;76;79;92;91;95;91;64;83;
64;80;70;90;96;90;90;72;89;91;63;70;69;74;85;88;84;77;92;66;88;84;81;84;92;67;81;85;72;86;72;83;66;80;85;66;84;80;-1;86;79;81;74;-1;80;76;94;75;80;94;77;88;74;88;75;79;93;68;76;79;76;72;94;68;83;76;72;75;86;91;90;97;69;71;88;70;70;64;70;90;
65;80;86;93;80;66;88;89;70;68;88;86;85;88;90;90;76;94;85;81;63;64;76;88;81;86;77;90;69;76;80;84;92;69;90;75;79;-1;83;66;72;88;94;77;-1;81;85;70;91;68;76;80;84;91;70;83;74;79;72;84;96;97;79;75;66;84;70;70;72;75;74;72;92;90;71;72;94;80;67;74;
66;80;84;76;76;78;93;90;80;86;79;77;72;84;88;87;64;72;72;80;92;96;78;87;90;90;89;88;68;95;91;69;96;79;79;84;75;82;78;94;95;65;66;82;78;85;76;81;81;64;91;69;65;92;72;71;70;70;73;82;64;68;80;88;88;96;73;72;76;88;83;81;74;80;70;67;82;84;84;76;
67;80;88;81;70;88;92;70;94;81;88;75;88;69;76;92;90;-1;84;86;81;85;72;86;69;83;80;63;94;66;89;76;80;90;76;83;96;93;86;70;75;85;90;74;67;64;77;84;70;80;84;71;94;66;97;80;77;91;74;88;75;79;74;76;-1;70;68;84;91;72;85;72;79;66;90;68;72;90;79;72;
68;80;77;96;69;65;69;68;81;84;72;78;96;66;65;80;74;76;84;87;79;82;92;88;80;76;88;90;79;78;72;88;70;78;87;90;84;85;71;96;67;93;64;89;75;76;70;73;82;90;72;88;82;81;70;72;84;80;72;68;78;81;73;76;84;86;80;95;94;64;82;88;76;79;92;91;95;91;64;83;
69;80;81;88;64;88;80;95;90;92;92;73;79;76;76;84;82;89;74;94;93;65;80;96;96;84;85;72;73;90;81;78;78;69;72;88;69;84;78;77;70;90;83;82;76;91;72;88;91;82;82;79;70;87;88;75;76;64;64;80;95;67;66;86;71;78;76;84;84;81;87;68;68;70;65;80;72;96;72;79;
70;80;76;70;78;96;92;80;67;88;69;94;88;87;76;83;73;76;79;78;79;84;96;92;65;95;72;78;74;64;81;75;90;72;76;72;71;82;69;80;90;70;80;91;78;89;88;84;88;70;85;79;96;86;82;88;65;95;68;64;76;81;82;81;84;87;77;84;73;72;66;91;72;93;80;68;64;82;90;84;
71;80;87;85;72;79;96;72;82;80;65;88;93;68;91;74;87;82;82;84;90;76;76;77;79;71;84;92;66;88;90;95;69;80;64;78;64;76;90;81;88;72;79;70;84;96;82;96;80;91;65;70;72;94;68;76;89;81;83;84;84;70;76;78;78;73;86;69;92;67;72;95;80;78;88;64;81;88;75;73;
72;80;81;-1;83;90;85;80;91;70;66;88;88;84;80;76;90;84;74;68;90;81;75;86;63;83;74;71;88;84;68;70;88;81;94;96;67;94;75;91;72;88;69;85;66;93;64;66;79;72;90;92;76;72;89;86;77;97;74;85;79;70;92;86;76;70;84;80;76;72;72;94;90;69;80;75;70;77;-1;79;
73;80;86;93;80;66;88;89;70;68;88;86;85;88;90;90;76;94;85;81;63;64;76;88;81;86;77;90;69;76;80;84;92;69;90;75;79;-1;83;66;72;88;94;77;-1;81;85;70;91;68;76;80;84;91;70;83;74;79;72;84;96;97;79;75;66;84;70;70;72;75;74;72;92;90;71;72;94;80;67;74;
74;80;94;84;75;70;79;81;91;76;88;96;90;80;96;82;72;70;87;92;72;91;86;81;93;78;76;65;76;78;82;84;80;96;83;95;72;89;88;87;68;92;73;72;71;88;65;77;64;80;76;78;82;84;95;84;82;67;79;74;69;88;68;73;90;88;78;64;80;70;64;72;84;69;79;81;90;85;76;66;
75;80;84;76;76;78;93;90;80;86;79;77;72;84;88;87;64;72;72;80;92;96;78;87;90;90;89;88;68;95;91;69;96;79;79;84;75;82;78;94;95;65;66;82;78;85;76;81;81;64;91;69;65;92;72;71;70;70;73;82;64;68;80;88;88;96;73;72;76;88;83;81;74;80;70;67;82;84;84;76;
76;80;81;-1;83;90;85;80;91;70;66;88;88;84;80;76;90;84;74;68;90;81;75;86;63;83;74;71;88;84;68;70;88;81;94;96;67;94;75;91;72;88;69;85;66;93;64;66;79;72;90;92;76;72;89;86;77;97;74;85;79;70;92;86;76;70;84;80;76;72;72;94;90;69;80;75;70;77;-1;79;
77;80;80;82;71;80;72;91;81;73;78;87;65;82;84;64;79;65;83;86;88;85;88;84;92;78;70;70;84;69;64;72;93;90;66;64;84;72;84;92;81;79;68;76;88;76;96;94;70;67;88;96;91;76;90;90;82;68;76;72;75;72;74;77;95;81;96;76;78;95;73;82;87;79;69;88;80;89;78;80;
78;80;86;72;90;79;65;64;70;96;80;84;79;72;89;79;66;91;73;73;70;76;77;80;88;84;82;69;82;72;67;76;72;92;68;75;78;65;64;76;82;78;84;96;95;82;85;92;68;88;84;93;88;78;91;78;76;72;80;83;84;90;87;87;69;94;81;71;88;81;76;80;64;90;96;95;81;70;88;74;
